,Unnamed: 0,Assessment Number,Category of Ownership,Annual Rental Value,Effective Date,Property Type,Extent of Site (Sq.Yds),Zone,Ward,Election Ward,Lift,Toilets,Water Tap,Electricity,Attached Bathroom,Water Harvesting,cable connection
1171,8633,1086325961,Private,"11,007",30/07/2011,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1172,8634,1086326132,Private,"2,621",26/03/2012,Residential,924.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1173,8635,1086326164,Private,"2,802",01/04/2021,Residential,806.31,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1174,8636,1086326606,Private,806,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1175,8637,1086326291,Private,862,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1176,8638,1086326294,Private,"3,024",01/04/2021,Residential,104.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1177,8639,1086326432,Private,"3,171",01/04/2021,Residential,395.42,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1178,8640,1086326708,Private,"1,452",09/09/2014,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1179,8641,1086326860,Private,"2,940",01/03/2015,Residential,0.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1180,8642,1086326619,Private,"1,220",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1181,8643,1086326659,Private,"3,990",01/04/2021,Residential,0.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1182,8644,1086326679,Private,"4,040",01/04/2021,Residential,0.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1183,8645,1086326718,Private,"4,683",01/04/2021,Residential,932.96,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1184,8646,1086326882,Private,"1,008",20/02/2015,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1185,8648,1086326920,Private,"3,959",01/04/2021,Residential,810.96,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1186,8649,1086326925,Private,"3,506",01/04/2021,Residential,810.96,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1187,8650,1086326934,Private,"2,874",01/04/2021,Residential,810.96,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1188,8651,1086327386,Private,"5,107",27/09/2016,Residential,0.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1189,8652,1086327413,Private,"7,487",11/09/2016,Mixed,13233.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1190,8653,1086327435,Private,"7,379",11/09/2016,Mixed,13233.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1191,8654,1086327466,Private,"8,612",11/09/2016,Mixed,13233.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1192,8655,1086327517,Private,"6,882",11/10/2016,Mixed,13233.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1193,8656,1086327551,Private,"7,396",11/10/2016,Mixed,13233.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1194,8657,1086327578,Private,"7,023",11/10/2016,Mixed,13233.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1195,8658,1086327671,Private,"3,172",01/04/2021,Residential,436.48,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1196,8659,1086327687,Private,"3,588",17/03/2017,Residential,427.35,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1197,8660,1086327746,Private,"1,260",26/04/2017,Residential,87.6,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1198,8661,1086327863,Private,"1,382",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1199,8662,1086328028,Private,852,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1200,8663,1086328083,Private,"1,452",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1201,8664,1086328093,Private,638,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1202,8665,1086328862,Private,"8,019",30/10/2006,Non Residential,0.0,Zone17a,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1203,8666,1086328863,Private,"3,891",01/02/2013,Residential,0.0,Zone17a,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1204,8667,1086328864,Private,"3,891",01/04/2021,Residential,0.0,Zone17a,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1205,8668,1086328968,Private,"4,684",21/03/2014,Residential,0.0,Zone17a,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1206,8669,1086329105,Private,"1,825",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1207,8670,1086329194,Private,"1,641",31/10/2006,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1208,8671,1086329285,Private,"1,799",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1209,8672,1086329367,Private,"6,837",15/06/2007,Mixed,0.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1210,8673,1086329393,Private,"4,247",01/04/2021,Mixed,0.0,Zone17b,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1211,8674,1086329434,Private,"99,332",23/01/2015,Mixed,0.0,Zone17a,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1212,8675,1086329491,Private,602,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1213,8676,1086329586,Private,528,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1214,8677,1086329661,Private,634,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1215,8678,1086329678,Private,486,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1216,8679,1086329701,Private,554,30/12/2014,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1217,8680,1086329736,Private,"1,711",01/04/2021,Residential,194.04,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1218,8681,1086329864,Private,766,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1219,8711,1086329904,Private,638,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1220,8725,1086330208,Private,638,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1221,8731,1086330078,Private,"6,153",01/04/2021,Residential,201.39,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1222,8732,1086329927,Private,"3,571",01/04/2021,Residential,91.76,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1223,8733,1086329902,Private,638,28/06/2006,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1224,8734,1086329903,Private,973,28/06/2006,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1225,8735,1086329905,Private,638,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 56,Election Ward 56,No,0,1,1,0,0,0
1226,8736,1086329928,Private,"4,138",01/04/2021,Residential,91.76,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1227,8737,1086329926,Private,"1,825",01/04/2021,Residential,91.76,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1228,8738,1086329929,Private,"1,572",01/04/2021,Residential,91.76,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1229,8739,1086329930,Private,"1,955",01/04/2021,Residential,91.76,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1230,8740,1086330048,Private,638,01/04/2021,Residential,41.82,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1231,8742,1086330073,Private,"2,088",01/04/2021,Residential,168.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1232,8743,1086329982,Private,638,11/07/2006,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1233,8744,1086330022,Private,945,11/07/2006,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1234,8745,1086330084,Private,695,13/07/2006,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1235,8746,1086330024,Private,"2,259",11/07/2006,Residential,130.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1236,8747,1086330037,Private,"3,321",01/04/2021,Residential,223.86,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1237,8751,1086330075,Private,"3,916",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1238,8752,1086330076,Private,"2,295",01/04/2021,Residential,89.7,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1239,8753,1086330087,Private,"86,630",13/07/2006,Non Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1240,8754,1086330095,Private,"4,891",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1241,8755,1086330110,Private,"2,095",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1242,8756,1086330126,Private,"1,979",01/04/2018,Residential,174.8,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1243,8758,1086330173,Private,"5,440",14/07/2006,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1244,8759,1086330203,Private,907,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1245,8761,1086330242,Private,"1,072",01/04/2021,Residential,94.5,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1246,8762,1086330243,Private,"1,072",01/04/2021,Residential,84.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1247,8763,1086330247,Private,"1,079",01/04/2018,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1248,8764,1086330250,Private,"2,263",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1249,8765,1086330253,Private,"1,171",01/04/2018,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1250,8766,1086330259,Private,"1,732",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1251,8767,1086330262,Private,"1,139",01/04/2021,Residential,178.56,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1252,8768,1086330269,Private,"3,478",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1253,8769,1086330270,Private,"2,280",01/04/2021,Residential,83.08,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1254,8770,1086330306,Private,"1,329",01/04/2021,Residential,129.32,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1255,8771,1086330307,Private,638,01/04/2021,Residential,129.32,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1256,8772,1086330354,Private,"1,361",01/04/2021,Residential,93.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1257,8773,1086330447,Private,638,01/04/2018,Residential,86.8,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1258,8774,1086330450,Private,"2,089",01/04/2021,Residential,89.28,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1259,8775,1086330451,Private,"7,199",01/04/2021,Mixed,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1260,8776,1086330573,Private,800,29/05/2015,Residential,0.0,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1261,8777,1086330555,Private,"2,661",22/08/2006,Residential,0.0,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1262,8778,1086330878,Private,"2,782",01/04/2018,Residential,83.3,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1263,8779,1086330572,Private,"2,940",29/01/2007,Residential,107.25,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1264,8780,1086330587,Private,"1,008",29/01/2007,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1265,8781,1086330594,Private,638,01/04/2021,Residential,44.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1266,8782,1086330702,Private,"2,016",01/04/2021,Residential,0.0,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1267,8783,1086330831,Private,"6,421",20/04/2009,Residential,84.87,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1268,8784,1086330836,Private,638,01/04/2021,Residential,38.25,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1269,8785,1086330858,Private,"3,992",09/02/2017,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1270,8786,1086330866,Private,"5,027",01/04/2021,Residential,88.8,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1271,8787,1086330867,Private,"3,037",01/04/2021,Residential,84.0,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1272,8789,1086330930,Private,"2,522",01/04/2021,Residential,114.76,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1273,8790,1086330944,Private,"2,863",01/04/2021,Residential,92.16,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1274,8791,1086330955,Private,"1,974",01/04/2021,Residential,104.96,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1275,8792,1086330956,Private,"2,603",01/04/2021,Residential,102.6,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1276,8793,1086331014,Private,"1,354",01/04/2021,Residential,102.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1277,8794,1086331367,Private,638,01/04/2021,Residential,0.0,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1278,8795,1086331368,Private,"2,307",01/04/2021,Residential,121.52,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1279,8796,1086331495,Private,638,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1280,8797,1086331496,Private,638,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1281,8798,1086331533,Central Government 50%,"36,863",26/07/2007,Non Residential,0.0,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1282,8799,1086332233,Private,638,03/07/2006,Residential,182.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1283,8801,1086332270,Private,638,03/07/2006,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1284,8802,1086332271,Private,638,03/07/2006,Residential,89.61,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1285,8803,1086332283,Private,638,03/07/2006,Residential,198.36,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1286,8804,1086332286,Private,"1,067",03/07/2006,Residential,241.86,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1287,8805,1086332375,Private,638,08/07/2006,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1288,8806,1086332433,Private,638,11/10/2006,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1289,8807,1086332443,Private,638,11/10/2006,Residential,81.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1290,8808,1086332468,Private,638,11/10/2006,Residential,84.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1291,8809,1086332504,Private,"1,663",01/04/2021,Residential,160.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1292,8810,1086332505,Private,978,01/04/2021,Residential,105.8,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1293,8811,1086332506,Private,638,01/04/2021,Residential,182.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1294,8812,1086332508,Private,"2,197",11/10/2006,Residential,39.9,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1295,8813,1086332509,Private,638,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1296,8814,1086332510,Private,"1,000",11/10/2006,Residential,75.4,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1297,8815,1086333543,Private,980,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1298,8816,1086333560,Private,"1,761",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1299,8817,1086333870,Private,"1,535",01/04/2021,Residential,401.12,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1300,8818,1086333871,Private,"1,260",05/07/2008,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1301,8819,1086333896,Private,"1,588",01/04/2021,Residential,115.26,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1302,8820,1086334006,Private,638,01/04/2018,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1303,8821,1086334038,Private,"2,029",01/04/2021,Residential,195.84,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1304,8822,1086334081,Private,"1,079",14/11/2008,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1305,8824,1086334534,Private,"1,008",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1306,8825,1086334574,Private,665,12/09/2010,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1307,8826,1086334702,Private,"2,520",01/04/2021,Residential,0.0,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1308,8827,1086334704,Private,"1,512",03/07/2015,Residential,94.5,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1309,8828,1086334848,Private,"5,363",09/11/2015,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1310,8829,1086334968,Private,"4,032",01/04/2021,Residential,0.0,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1311,8830,1086335081,Private,806,07/12/2016,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1312,8831,1086335125,Private,"5,827",01/04/2021,Residential,0.0,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1313,8832,1086335149,Private,"4,906",01/04/2021,Residential,0.0,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1314,8833,1086335308,Private,"1,890",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1315,8834,1086335481,Private,"1,260",09/03/2017,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1316,8835,1086335462,Private,"5,622",01/04/2021,Residential,92.8,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1317,8836,1086335482,Private,"1,260",09/03/2017,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1318,8837,1086335517,Private,"1,552",16/03/2017,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1319,8838,1086336312,Private,"1,058",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1320,8839,1086336313,Private,"1,235",01/04/2021,Residential,60.46,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1321,8840,1086336314,Private,"1,389",20/09/2006,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1322,8841,1086336326,Private,"1,627",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1323,8842,1086336375,Private,"2,359",01/04/2021,Residential,197.36,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1324,8843,1086336376,Private,"3,093",01/04/2021,Residential,197.36,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1325,8845,1086336422,Private,"1,373",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1326,8846,1086336563,Private,"1,085",27/08/2014,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1327,8848,1086336693,Private,"1,512",17/09/2011,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1328,8849,1086336776,Private,"5,645",01/04/2021,Residential,233.12,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1329,8850,1086336789,Private,"3,024",26/03/2012,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1330,8851,1086336794,Private,"2,268",26/03/2012,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1331,8852,1086336866,Private,"1,260",26/06/2012,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1332,8853,1086337076,Private,"1,890",07/04/2013,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1333,8854,1086337086,Private,"1,497",01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1334,8855,1086337096,Private,"1,361",01/04/2021,Residential,94.38,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1335,8856,1086337098,Private,"1,512",01/04/2021,Residential,83.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1336,8857,1086337158,Private,958,11/12/2013,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1337,8858,1086337163,Private,"3,493",01/04/2021,Residential,89.28,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1338,8859,1086337263,Private,"5,389",01/04/2021,Residential,0.0,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1339,8860,1086337241,Private,"1,575",07/01/2014,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1340,8861,1086337334,Private,"3,730",01/04/2021,Residential,108.29,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1341,8862,1086337569,Private,990,01/04/2021,Residential,249.2,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1342,8863,1086337672,Private,475,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1343,8864,1086337872,Private,697,12/03/2012,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1344,8865,1086337938,Private,"1,188",27/03/2012,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1345,8866,1086337941,Private,"1,188",01/04/2018,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1346,8867,1086337943,Private,528,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1347,8868,1086338147,Private,594,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1348,8869,1086338149,Private,660,08/05/2012,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1349,8870,1086338249,Private,"1,188",30/01/2013,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1350,8871,1086338297,Private,704,20/04/2013,Residential,0.0,Zone17b,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
1351,8872,1086338366,Private,990,01/04/2021,Residential,0.0,Zone17c,Revenue Ward 57,Election Ward 57,No,0,1,1,0,0,0
